dataset	method	frequency_hz	snr_db	seed	reference_arrival_sample	reference_arrival_ms	pick_sample	signed_error_samples	error_samples	signed_error_ms	error_ms	success	waveform	noise_type
synthetic	AIC	100	-8	547755239	213	213	442	229	229	229	229	TRUE	ricker	WGN
synthetic	AIC	100	-8	999045126	213	213	360	147	147	147	147	TRUE	ricker	WGN
synthetic	AIC	100	-8	2193116238	213	213	210	-3	3	-3	3	TRUE	ricker	WGN
synthetic	AIC	100	-8	4153551903	213	213	229	16	16	16	16	TRUE	ricker	WGN
synthetic	AIC	100	-8	2449837928	213	213	237	24	24	24	24	TRUE	ricker	WGN
synthetic	AIC	100	-8	3481297748	213	213	368	155	155	155	155	TRUE	ricker	WGN
synthetic	AIC	100	-8	849339561	213	213	234	21	21	21	21	TRUE	ricker	WGN
synthetic	AIC	100	-8	289363546	213	213	2	-211	211	-211	211	TRUE	ricker	WGN
synthetic	AIC	100	-8	3234760248	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-8	1918831394	213	213	222	9	9	9	9	TRUE	ricker	WGN
synthetic	AIC	100	-8	3128448454	213	213	211	-2	2	-2	2	TRUE	ricker	WGN
synthetic	AIC	100	-8	1709764697	213	213	237	24	24	24	24	TRUE	ricker	WGN
synthetic	AIC	100	-8	2062325638	213	213	300	87	87	87	87	TRUE	ricker	WGN
synthetic	AIC	100	-8	2201197512	213	213	204	-9	9	-9	9	TRUE	ricker	WGN
synthetic	AIC	100	-8	3089973108	213	213	432	219	219	219	219	TRUE	ricker	WGN
synthetic	AIC	100	-8	2702895693	213	213	136	-77	77	-77	77	TRUE	ricker	WGN
synthetic	AIC	100	-8	616775881	213	213	269	56	56	56	56	TRUE	ricker	WGN
synthetic	AIC	100	-8	2603922431	213	213	218	5	5	5	5	TRUE	ricker	WGN
synthetic	AIC	100	-8	769816361	213	213	447	234	234	234	234	TRUE	ricker	WGN
synthetic	AIC	100	-8	1717719219	213	213	2	-211	211	-211	211	TRUE	ricker	WGN
synthetic	AIC	100	-8	2423076040	213	213	125	-88	88	-88	88	TRUE	ricker	WGN
synthetic	AIC	100	-8	1515962046	213	213	313	100	100	100	100	TRUE	ricker	WGN
synthetic	AIC	100	-8	1812629169	213	213	425	212	212	212	212	TRUE	ricker	WGN
synthetic	AIC	100	-8	4000209027	213	213	115	-98	98	-98	98	TRUE	ricker	WGN
synthetic	AIC	100	-8	1381580349	213	213	3	-210	210	-210	210	TRUE	ricker	WGN
synthetic	AIC	100	-8	3206042849	213	213	439	226	226	226	226	TRUE	ricker	WGN
synthetic	AIC	100	-8	246772131	213	213	232	19	19	19	19	TRUE	ricker	WGN
synthetic	AIC	100	-8	2082692987	213	213	437	224	224	224	224	TRUE	ricker	WGN
synthetic	AIC	100	-8	199872343	213	213	2	-211	211	-211	211	TRUE	ricker	WGN
synthetic	AIC	100	-8	2429122630	213	213	363	150	150	150	150	TRUE	ricker	WGN
synthetic	AIC	100	-8	3626060609	213	213	170	-43	43	-43	43	TRUE	ricker	WGN
synthetic	AIC	100	-8	740997329	213	213	266	53	53	53	53	TRUE	ricker	WGN
synthetic	AIC	100	-8	59782470	213	213	236	23	23	23	23	TRUE	ricker	WGN
synthetic	AIC	100	-8	1120687165	213	213	445	232	232	232	232	TRUE	ricker	WGN
synthetic	AIC	100	-8	575333454	213	213	2	-211	211	-211	211	TRUE	ricker	WGN
synthetic	AIC	100	-8	3565140572	213	213	443	230	230	230	230	TRUE	ricker	WGN
synthetic	AIC	100	-8	1803463211	213	213	227	14	14	14	14	TRUE	ricker	WGN
synthetic	AIC	100	-8	3727050914	213	213	181	-32	32	-32	32	TRUE	ricker	WGN
synthetic	AIC	100	-8	1662429980	213	213	419	206	206	206	206	TRUE	ricker	WGN
synthetic	AIC	100	-8	396881415	213	213	186	-27	27	-27	27	TRUE	ricker	WGN
synthetic	AIC	100	-8	2505764441	213	213	182	-31	31	-31	31	TRUE	ricker	WGN
synthetic	AIC	100	-8	389695760	213	213	3	-210	210	-210	210	TRUE	ricker	WGN
synthetic	AIC	100	-8	2169842436	213	213	447	234	234	234	234	TRUE	ricker	WGN
synthetic	AIC	100	-8	2262180281	213	213	445	232	232	232	232	TRUE	ricker	WGN
synthetic	AIC	100	-8	1760264395	213	213	200	-13	13	-13	13	TRUE	ricker	WGN
synthetic	AIC	100	-8	3603057091	213	213	255	42	42	42	42	TRUE	ricker	WGN
synthetic	AIC	100	-8	769001795	213	213	206	-7	7	-7	7	TRUE	ricker	WGN
synthetic	AIC	100	-8	3363286668	213	213	3	-210	210	-210	210	TRUE	ricker	WGN
synthetic	AIC	100	-8	1386351826	213	213	382	169	169	169	169	TRUE	ricker	WGN
synthetic	AIC	100	-8	1799535632	213	213	4	-209	209	-209	209	TRUE	ricker	WGN
synthetic	AIC	100	-8	2048634314	213	213	147	-66	66	-66	66	TRUE	ricker	WGN
synthetic	AIC	100	-8	1365660620	213	213	57	-156	156	-156	156	TRUE	ricker	WGN
synthetic	AIC	100	-8	3097425138	213	213	2	-211	211	-211	211	TRUE	ricker	WGN
synthetic	AIC	100	-8	2566226337	213	213	3	-210	210	-210	210	TRUE	ricker	WGN
synthetic	AIC	100	-8	4286400466	213	213	221	8	8	8	8	TRUE	ricker	WGN
synthetic	AIC	100	-8	4098065394	213	213	232	19	19	19	19	TRUE	ricker	WGN
synthetic	AIC	100	-8	1000201648	213	213	240	27	27	27	27	TRUE	ricker	WGN
synthetic	AIC	100	-8	2590052912	213	213	233	20	20	20	20	TRUE	ricker	WGN
synthetic	AIC	100	-8	2177892183	213	213	259	46	46	46	46	TRUE	ricker	WGN
synthetic	AIC	100	-8	1102519241	213	213	252	39	39	39	39	TRUE	ricker	WGN
synthetic	AIC	100	-8	2154030295	213	213	76	-137	137	-137	137	TRUE	ricker	WGN
synthetic	AIC	100	-8	3358533639	213	213	7	-206	206	-206	206	TRUE	ricker	WGN
synthetic	AIC	100	-8	932375472	213	213	224	11	11	11	11	TRUE	ricker	WGN
synthetic	AIC	100	-8	442956097	213	213	2	-211	211	-211	211	TRUE	ricker	WGN
synthetic	AIC	100	-8	2282758860	213	213	2	-211	211	-211	211	TRUE	ricker	WGN
synthetic	AIC	100	-8	635801255	213	213	221	8	8	8	8	TRUE	ricker	WGN
synthetic	AIC	100	-8	2144709192	213	213	442	229	229	229	229	TRUE	ricker	WGN
synthetic	AIC	100	-8	904367618	213	213	205	-8	8	-8	8	TRUE	ricker	WGN
synthetic	AIC	100	-8	2475932165	213	213	258	45	45	45	45	TRUE	ricker	WGN
synthetic	AIC	100	-8	1220459944	213	213	274	61	61	61	61	TRUE	ricker	WGN
synthetic	AIC	100	-8	445890895	213	213	2	-211	211	-211	211	TRUE	ricker	WGN
synthetic	AIC	100	-8	223572232	213	213	244	31	31	31	31	TRUE	ricker	WGN
synthetic	AIC	100	-8	3113923448	213	213	20	-193	193	-193	193	TRUE	ricker	WGN
synthetic	AIC	100	-8	872463962	213	213	2	-211	211	-211	211	TRUE	ricker	WGN
synthetic	AIC	100	-8	1955127629	213	213	232	19	19	19	19	TRUE	ricker	WGN
synthetic	AIC	100	-8	389091612	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-8	736427196	213	213	308	95	95	95	95	TRUE	ricker	WGN
synthetic	AIC	100	-8	61189578	213	213	228	15	15	15	15	TRUE	ricker	WGN
synthetic	AIC	100	-8	623668050	213	213	319	106	106	106	106	TRUE	ricker	WGN
synthetic	AIC	100	-8	2544687126	213	213	238	25	25	25	25	TRUE	ricker	WGN
synthetic	AIC	100	-8	1691043958	213	213	446	233	233	233	233	TRUE	ricker	WGN
synthetic	AIC	100	-8	2379451777	213	213	219	6	6	6	6	TRUE	ricker	WGN
synthetic	AIC	100	-8	1722487685	213	213	369	156	156	156	156	TRUE	ricker	WGN
synthetic	AIC	100	-8	2591429767	213	213	331	118	118	118	118	TRUE	ricker	WGN
synthetic	AIC	100	-8	3392075560	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-8	444431041	213	213	407	194	194	194	194	TRUE	ricker	WGN
synthetic	AIC	100	-8	3565646313	213	213	341	128	128	128	128	TRUE	ricker	WGN
synthetic	AIC	100	-8	2902921793	213	213	148	-65	65	-65	65	TRUE	ricker	WGN
synthetic	AIC	100	-8	3959087838	213	213	126	-87	87	-87	87	TRUE	ricker	WGN
synthetic	AIC	100	-8	3369307198	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-8	1274961949	213	213	7	-206	206	-206	206	TRUE	ricker	WGN
synthetic	AIC	100	-8	3587114917	213	213	446	233	233	233	233	TRUE	ricker	WGN
synthetic	AIC	100	-8	1748363552	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-8	3007757779	213	213	5	-208	208	-208	208	TRUE	ricker	WGN
synthetic	AIC	100	-8	437153616	213	213	2	-211	211	-211	211	TRUE	ricker	WGN
synthetic	AIC	100	-8	82902234	213	213	268	55	55	55	55	TRUE	ricker	WGN
synthetic	AIC	100	-8	365252570	213	213	342	129	129	129	129	TRUE	ricker	WGN
synthetic	AIC	100	-8	341178250	213	213	446	233	233	233	233	TRUE	ricker	WGN
synthetic	AIC	100	-8	3522551275	213	213	444	231	231	231	231	TRUE	ricker	WGN
synthetic	AIC	100	-8	4211725102	213	213	233	20	20	20	20	TRUE	ricker	WGN
synthetic	AIC	100	-8	2286634725	213	213	2	-211	211	-211	211	TRUE	ricker	WGN
synthetic	AIC	100	-8	4293737669	213	213	94	-119	119	-119	119	TRUE	ricker	WGN
synthetic	AIC	100	-8	2979375846	213	213	250	37	37	37	37	TRUE	ricker	WGN
synthetic	AIC	100	-8	3943703542	213	213	8	-205	205	-205	205	TRUE	ricker	WGN
synthetic	AIC	100	-8	2011177797	213	213	443	230	230	230	230	TRUE	ricker	WGN
synthetic	AIC	100	-8	1270396405	213	213	442	229	229	229	229	TRUE	ricker	WGN
synthetic	AIC	100	-8	1203905840	213	213	447	234	234	234	234	TRUE	ricker	WGN
synthetic	AIC	100	-8	1061966050	213	213	235	22	22	22	22	TRUE	ricker	WGN
synthetic	AIC	100	-6	2856448218	213	213	268	55	55	55	55	TRUE	ricker	WGN
synthetic	AIC	100	-6	276354609	213	213	217	4	4	4	4	TRUE	ricker	WGN
synthetic	AIC	100	-6	3997231642	213	213	219	6	6	6	6	TRUE	ricker	WGN
synthetic	AIC	100	-6	584376160	213	213	208	-5	5	-5	5	TRUE	ricker	WGN
synthetic	AIC	100	-6	2610165571	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-6	1201913249	213	213	197	-16	16	-16	16	TRUE	ricker	WGN
synthetic	AIC	100	-6	3855087774	213	213	196	-17	17	-17	17	TRUE	ricker	WGN
synthetic	AIC	100	-6	1029237342	213	213	213	0	0	0	0	TRUE	ricker	WGN
synthetic	AIC	100	-6	3959795901	213	213	206	-7	7	-7	7	TRUE	ricker	WGN
synthetic	AIC	100	-6	1095587783	213	213	232	19	19	19	19	TRUE	ricker	WGN
synthetic	AIC	100	-6	1766022796	213	213	111	-102	102	-102	102	TRUE	ricker	WGN
synthetic	AIC	100	-6	2628180743	213	213	219	6	6	6	6	TRUE	ricker	WGN
synthetic	AIC	100	-6	133433272	213	213	49	-164	164	-164	164	TRUE	ricker	WGN
synthetic	AIC	100	-6	1273266049	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-6	2805090461	213	213	179	-34	34	-34	34	TRUE	ricker	WGN
synthetic	AIC	100	-6	505432245	213	213	319	106	106	106	106	TRUE	ricker	WGN
synthetic	AIC	100	-6	3559671874	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-6	2160772428	213	213	219	6	6	6	6	TRUE	ricker	WGN
synthetic	AIC	100	-6	210658104	213	213	219	6	6	6	6	TRUE	ricker	WGN
synthetic	AIC	100	-6	3472651036	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-6	1863571560	213	213	201	-12	12	-12	12	TRUE	ricker	WGN
synthetic	AIC	100	-6	2003768853	213	213	247	34	34	34	34	TRUE	ricker	WGN
synthetic	AIC	100	-6	2614920717	213	213	180	-33	33	-33	33	TRUE	ricker	WGN
synthetic	AIC	100	-6	4217848724	213	213	219	6	6	6	6	TRUE	ricker	WGN
synthetic	AIC	100	-6	2149005135	213	213	221	8	8	8	8	TRUE	ricker	WGN
synthetic	AIC	100	-6	2347890725	213	213	211	-2	2	-2	2	TRUE	ricker	WGN
synthetic	AIC	100	-6	3781762504	213	213	165	-48	48	-48	48	TRUE	ricker	WGN
synthetic	AIC	100	-6	1599842758	213	213	207	-6	6	-6	6	TRUE	ricker	WGN
synthetic	AIC	100	-6	2726706107	213	213	2	-211	211	-211	211	TRUE	ricker	WGN
synthetic	AIC	100	-6	2026185950	213	213	204	-9	9	-9	9	TRUE	ricker	WGN
synthetic	AIC	100	-6	150438976	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-6	1058727559	213	213	150	-63	63	-63	63	TRUE	ricker	WGN
synthetic	AIC	100	-6	1636430956	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-6	664821429	213	213	222	9	9	9	9	TRUE	ricker	WGN
synthetic	AIC	100	-6	4185149505	213	213	446	233	233	233	233	TRUE	ricker	WGN
synthetic	AIC	100	-6	2356390028	213	213	316	103	103	103	103	TRUE	ricker	WGN
synthetic	AIC	100	-6	3398051013	213	213	308	95	95	95	95	TRUE	ricker	WGN
synthetic	AIC	100	-6	3487310037	213	213	194	-19	19	-19	19	TRUE	ricker	WGN
synthetic	AIC	100	-6	3495822605	213	213	173	-40	40	-40	40	TRUE	ricker	WGN
synthetic	AIC	100	-6	2831647107	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-6	2756502606	213	213	14	-199	199	-199	199	TRUE	ricker	WGN
synthetic	AIC	100	-6	2697729286	213	213	265	52	52	52	52	TRUE	ricker	WGN
synthetic	AIC	100	-6	3903336192	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-6	1300944496	213	213	217	4	4	4	4	TRUE	ricker	WGN
synthetic	AIC	100	-6	3178519331	213	213	209	-4	4	-4	4	TRUE	ricker	WGN
synthetic	AIC	100	-6	58009105	213	213	246	33	33	33	33	TRUE	ricker	WGN
synthetic	AIC	100	-6	4145210459	213	213	207	-6	6	-6	6	TRUE	ricker	WGN
synthetic	AIC	100	-6	3358154297	213	213	206	-7	7	-7	7	TRUE	ricker	WGN
synthetic	AIC	100	-6	1074910631	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-6	4028633914	213	213	134	-79	79	-79	79	TRUE	ricker	WGN
synthetic	AIC	100	-6	2372577001	213	213	217	4	4	4	4	TRUE	ricker	WGN
synthetic	AIC	100	-6	3167755390	213	213	244	31	31	31	31	TRUE	ricker	WGN
synthetic	AIC	100	-6	1272618668	213	213	219	6	6	6	6	TRUE	ricker	WGN
synthetic	AIC	100	-6	3978988168	213	213	344	131	131	131	131	TRUE	ricker	WGN
synthetic	AIC	100	-6	3773248473	213	213	159	-54	54	-54	54	TRUE	ricker	WGN
synthetic	AIC	100	-6	932928676	213	213	232	19	19	19	19	TRUE	ricker	WGN
synthetic	AIC	100	-6	1499435855	213	213	163	-50	50	-50	50	TRUE	ricker	WGN
synthetic	AIC	100	-6	3371734393	213	213	170	-43	43	-43	43	TRUE	ricker	WGN
synthetic	AIC	100	-6	751817167	213	213	214	1	1	1	1	TRUE	ricker	WGN
synthetic	AIC	100	-6	3146001265	213	213	289	76	76	76	76	TRUE	ricker	WGN
synthetic	AIC	100	-6	3180978762	213	213	419	206	206	206	206	TRUE	ricker	WGN
synthetic	AIC	100	-6	1681295055	213	213	232	19	19	19	19	TRUE	ricker	WGN
synthetic	AIC	100	-6	329908241	213	213	239	26	26	26	26	TRUE	ricker	WGN
synthetic	AIC	100	-6	459282562	213	213	240	27	27	27	27	TRUE	ricker	WGN
synthetic	AIC	100	-6	1370546568	213	213	377	164	164	164	164	TRUE	ricker	WGN
synthetic	AIC	100	-6	3830476132	213	213	230	17	17	17	17	TRUE	ricker	WGN
synthetic	AIC	100	-6	198359354	213	213	212	-1	1	-1	1	TRUE	ricker	WGN
synthetic	AIC	100	-6	2837480462	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-6	991850157	213	213	218	5	5	5	5	TRUE	ricker	WGN
synthetic	AIC	100	-6	412896910	213	213	207	-6	6	-6	6	TRUE	ricker	WGN
synthetic	AIC	100	-6	1887926487	213	213	170	-43	43	-43	43	TRUE	ricker	WGN
synthetic	AIC	100	-6	561624384	213	213	237	24	24	24	24	TRUE	ricker	WGN
synthetic	AIC	100	-6	1631124039	213	213	135	-78	78	-78	78	TRUE	ricker	WGN
synthetic	AIC	100	-6	2217436201	213	213	220	7	7	7	7	TRUE	ricker	WGN
synthetic	AIC	100	-6	3266689895	213	213	157	-56	56	-56	56	TRUE	ricker	WGN
synthetic	AIC	100	-6	1307926017	213	213	217	4	4	4	4	TRUE	ricker	WGN
synthetic	AIC	100	-6	4135341598	213	213	21	-192	192	-192	192	TRUE	ricker	WGN
synthetic	AIC	100	-6	4009935338	213	213	7	-206	206	-206	206	TRUE	ricker	WGN
synthetic	AIC	100	-6	81661599	213	213	234	21	21	21	21	TRUE	ricker	WGN
synthetic	AIC	100	-6	1740964101	213	213	208	-5	5	-5	5	TRUE	ricker	WGN
synthetic	AIC	100	-6	4286825925	213	213	221	8	8	8	8	TRUE	ricker	WGN
synthetic	AIC	100	-6	1311383635	213	213	218	5	5	5	5	TRUE	ricker	WGN
synthetic	AIC	100	-6	1587582110	213	213	219	6	6	6	6	TRUE	ricker	WGN
synthetic	AIC	100	-6	1146069761	213	213	2	-211	211	-211	211	TRUE	ricker	WGN
synthetic	AIC	100	-6	2174934821	213	213	36	-177	177	-177	177	TRUE	ricker	WGN
synthetic	AIC	100	-6	1220037695	213	213	233	20	20	20	20	TRUE	ricker	WGN
synthetic	AIC	100	-6	2838888205	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-6	2824932979	213	213	300	87	87	87	87	TRUE	ricker	WGN
synthetic	AIC	100	-6	2887759681	213	213	393	180	180	180	180	TRUE	ricker	WGN
synthetic	AIC	100	-6	650952009	213	213	202	-11	11	-11	11	TRUE	ricker	WGN
synthetic	AIC	100	-6	1507404033	213	213	233	20	20	20	20	TRUE	ricker	WGN
synthetic	AIC	100	-6	88326352	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-6	1314910787	213	213	232	19	19	19	19	TRUE	ricker	WGN
synthetic	AIC	100	-6	4267370827	213	213	435	222	222	222	222	TRUE	ricker	WGN
synthetic	AIC	100	-6	981906631	213	213	217	4	4	4	4	TRUE	ricker	WGN
synthetic	AIC	100	-6	4087348259	213	213	234	21	21	21	21	TRUE	ricker	WGN
synthetic	AIC	100	-6	3094398446	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-6	1737014718	213	213	41	-172	172	-172	172	TRUE	ricker	WGN
synthetic	AIC	100	-6	529433274	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-6	1896338063	213	213	168	-45	45	-45	45	TRUE	ricker	WGN
synthetic	AIC	100	-6	2268963023	213	213	246	33	33	33	33	TRUE	ricker	WGN
synthetic	AIC	100	-6	1207654553	213	213	11	-202	202	-202	202	TRUE	ricker	WGN
synthetic	AIC	100	-6	3407180015	213	213	219	6	6	6	6	TRUE	ricker	WGN
synthetic	AIC	100	-6	3470046498	213	213	343	130	130	130	130	TRUE	ricker	WGN
synthetic	AIC	100	-6	1994345376	213	213	157	-56	56	-56	56	TRUE	ricker	WGN
synthetic	AIC	100	-6	2978731150	213	213	215	2	2	2	2	TRUE	ricker	WGN
synthetic	AIC	100	-6	1315002530	213	213	270	57	57	57	57	TRUE	ricker	WGN
synthetic	AIC	100	-6	1543257241	213	213	268	55	55	55	55	TRUE	ricker	WGN
synthetic	AIC	100	-6	3387446688	213	213	215	2	2	2	2	TRUE	ricker	WGN
synthetic	AIC	100	-6	3277720525	213	213	233	20	20	20	20	TRUE	ricker	WGN
synthetic	AIC	100	-6	324952794	213	213	431	218	218	218	218	TRUE	ricker	WGN
synthetic	AIC	100	-6	3056597818	213	213	198	-15	15	-15	15	TRUE	ricker	WGN
synthetic	AIC	100	-6	2262894711	213	213	247	34	34	34	34	TRUE	ricker	WGN
synthetic	AIC	100	-6	2037123642	213	213	200	-13	13	-13	13	TRUE	ricker	WGN
synthetic	AIC	100	-6	2057260464	213	213	235	22	22	22	22	TRUE	ricker	WGN
synthetic	AIC	100	-6	508706206	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-6	1565440998	213	213	279	66	66	66	66	TRUE	ricker	WGN
synthetic	AIC	100	-6	2521073668	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-6	3042884670	213	213	345	132	132	132	132	TRUE	ricker	WGN
synthetic	AIC	100	-6	1053678023	213	213	302	89	89	89	89	TRUE	ricker	WGN
synthetic	AIC	100	-6	2912832663	213	213	217	4	4	4	4	TRUE	ricker	WGN
synthetic	AIC	100	-6	2099448150	213	213	277	64	64	64	64	TRUE	ricker	WGN
synthetic	AIC	100	-6	449238984	213	213	241	28	28	28	28	TRUE	ricker	WGN
synthetic	AIC	100	-6	3679513473	213	213	219	6	6	6	6	TRUE	ricker	WGN
synthetic	AIC	100	-6	3666509692	213	213	258	45	45	45	45	TRUE	ricker	WGN
synthetic	AIC	100	-6	914971352	213	213	446	233	233	233	233	TRUE	ricker	WGN
synthetic	AIC	100	-6	1224250944	213	213	219	6	6	6	6	TRUE	ricker	WGN
synthetic	AIC	100	-6	4252872881	213	213	219	6	6	6	6	TRUE	ricker	WGN
synthetic	AIC	100	-6	1795438174	213	213	54	-159	159	-159	159	TRUE	ricker	WGN
synthetic	AIC	100	-6	3305628654	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-6	3575295782	213	213	308	95	95	95	95	TRUE	ricker	WGN
synthetic	AIC	100	-6	3025969980	213	213	220	7	7	7	7	TRUE	ricker	WGN
synthetic	AIC	100	-6	2696809738	213	213	230	17	17	17	17	TRUE	ricker	WGN
synthetic	AIC	100	-6	1691765400	213	213	213	0	0	0	0	TRUE	ricker	WGN
synthetic	AIC	100	-6	1169889798	213	213	230	17	17	17	17	TRUE	ricker	WGN
synthetic	AIC	100	-6	321010757	213	213	208	-5	5	-5	5	TRUE	ricker	WGN
synthetic	AIC	100	-6	1674891027	213	213	220	7	7	7	7	TRUE	ricker	WGN
synthetic	AIC	100	-6	3366785509	213	213	232	19	19	19	19	TRUE	ricker	WGN
synthetic	AIC	100	-6	1676178070	213	213	239	26	26	26	26	TRUE	ricker	WGN
synthetic	AIC	100	-6	2127084987	213	213	258	45	45	45	45	TRUE	ricker	WGN
synthetic	AIC	100	-6	3850042897	213	213	447	234	234	234	234	TRUE	ricker	WGN
synthetic	AIC	100	-6	1779800579	213	213	212	-1	1	-1	1	TRUE	ricker	WGN
synthetic	AIC	100	-6	4232814920	213	213	433	220	220	220	220	TRUE	ricker	WGN
synthetic	AIC	100	-6	2558069927	213	213	172	-41	41	-41	41	TRUE	ricker	WGN
synthetic	AIC	100	-6	248144209	213	213	246	33	33	33	33	TRUE	ricker	WGN
synthetic	AIC	100	-6	2215098004	213	213	310	97	97	97	97	TRUE	ricker	WGN
synthetic	AIC	100	-6	1822104239	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-6	560535292	213	213	218	5	5	5	5	TRUE	ricker	WGN
synthetic	AIC	100	-6	2607113309	213	213	288	75	75	75	75	TRUE	ricker	WGN
synthetic	AIC	100	-6	2808874826	213	213	328	115	115	115	115	TRUE	ricker	WGN
synthetic	AIC	100	-6	2783571618	213	213	324	111	111	111	111	TRUE	ricker	WGN
synthetic	AIC	100	-6	346064403	213	213	2	-211	211	-211	211	TRUE	ricker	WGN
synthetic	AIC	100	-6	1141328578	213	213	83	-130	130	-130	130	TRUE	ricker	WGN
synthetic	AIC	100	-6	3308060705	213	213	220	7	7	7	7	TRUE	ricker	WGN
synthetic	AIC	100	-6	1719358809	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-6	3962407954	213	213	255	42	42	42	42	TRUE	ricker	WGN
synthetic	AIC	100	-6	3029314219	213	213	218	5	5	5	5	TRUE	ricker	WGN
synthetic	AIC	100	-6	189239464	213	213	324	111	111	111	111	TRUE	ricker	WGN
synthetic	AIC	100	-6	3912343752	213	213	339	126	126	126	126	TRUE	ricker	WGN
synthetic	AIC	100	-6	4225484936	213	213	230	17	17	17	17	TRUE	ricker	WGN
synthetic	AIC	100	-6	4131942595	213	213	206	-7	7	-7	7	TRUE	ricker	WGN
synthetic	AIC	100	-6	287120384	213	213	197	-16	16	-16	16	TRUE	ricker	WGN
synthetic	AIC	100	-6	3325754746	213	213	242	29	29	29	29	TRUE	ricker	WGN
synthetic	AIC	100	-6	1105617103	213	213	224	11	11	11	11	TRUE	ricker	WGN
synthetic	AIC	100	-6	1472345440	213	213	444	231	231	231	231	TRUE	ricker	WGN
synthetic	AIC	100	-6	1135608744	213	213	218	5	5	5	5	TRUE	ricker	WGN
synthetic	AIC	100	-6	1784636471	213	213	263	50	50	50	50	TRUE	ricker	WGN
synthetic	AIC	100	-6	2772348630	213	213	16	-197	197	-197	197	TRUE	ricker	WGN
synthetic	AIC	100	-6	2274841682	213	213	230	17	17	17	17	TRUE	ricker	WGN
synthetic	AIC	100	-6	3494804462	213	213	127	-86	86	-86	86	TRUE	ricker	WGN
synthetic	AIC	100	-6	2310789015	213	213	218	5	5	5	5	TRUE	ricker	WGN
synthetic	AIC	100	-6	2455022567	213	213	241	28	28	28	28	TRUE	ricker	WGN
synthetic	AIC	100	-6	3596720564	213	213	114	-99	99	-99	99	TRUE	ricker	WGN
synthetic	AIC	100	-6	2520535087	213	213	231	18	18	18	18	TRUE	ricker	WGN
synthetic	AIC	100	-6	3201450179	213	213	221	8	8	8	8	TRUE	ricker	WGN
synthetic	AIC	100	-6	529946343	213	213	235	22	22	22	22	TRUE	ricker	WGN
synthetic	AIC	100	-6	2755141294	213	213	445	232	232	232	232	TRUE	ricker	WGN
synthetic	AIC	100	-6	1226876024	213	213	240	27	27	27	27	TRUE	ricker	WGN
synthetic	AIC	100	-6	1677644302	213	213	219	6	6	6	6	TRUE	ricker	WGN
synthetic	AIC	100	-6	3722879014	213	213	101	-112	112	-112	112	TRUE	ricker	WGN
synthetic	AIC	100	-6	3193324433	213	213	210	-3	3	-3	3	TRUE	ricker	WGN
synthetic	AIC	100	-6	1012469057	213	213	191	-22	22	-22	22	TRUE	ricker	WGN
synthetic	AIC	100	-6	110697464	213	213	235	22	22	22	22	TRUE	ricker	WGN
synthetic	AIC	100	-6	914257042	213	213	234	21	21	21	21	TRUE	ricker	WGN
synthetic	AIC	100	-6	2977889219	213	213	249	36	36	36	36	TRUE	ricker	WGN
synthetic	AIC	100	-6	4043717013	213	213	382	169	169	169	169	TRUE	ricker	WGN
synthetic	AIC	100	-6	433823558	213	213	254	41	41	41	41	TRUE	ricker	WGN
synthetic	AIC	100	-6	4208915112	213	213	233	20	20	20	20	TRUE	ricker	WGN
synthetic	AIC	100	-6	2770926064	213	213	175	-38	38	-38	38	TRUE	ricker	WGN
synthetic	AIC	100	-6	4006467665	213	213	96	-117	117	-117	117	TRUE	ricker	WGN
synthetic	AIC	100	-6	1720242440	213	213	219	6	6	6	6	TRUE	ricker	WGN
