frequency_hz,snr_db,repeat,feature,window_size,sta_size,lta_size,label_onset,label_end,label_width_samples,retained_scale_count,snr_definition,pearson_abs
100,-2,196,K,21,30,150,213,237,25,152,full_trace_mean_square,0.3969461263836699
100,-2,197,M,21,30,150,213,237,25,170,full_trace_mean_square,0.9233416963160731
100,-2,197,P,21,30,150,213,237,25,170,full_trace_mean_square,0.9450014195577441
100,-2,197,SLTA,21,30,150,213,237,25,170,full_trace_mean_square,0.7927411301968259
100,-2,197,Std,21,30,150,213,237,25,170,full_trace_mean_square,0.9464978059381493
100,-2,197,S,21,30,150,213,237,25,170,full_trace_mean_square,0.4249271979012554
100,-2,197,K,21,30,150,213,237,25,170,full_trace_mean_square,0.5152384080249406
100,-2,198,M,21,30,150,213,237,25,150,full_trace_mean_square,0.916809128565358
100,-2,198,P,21,30,150,213,237,25,150,full_trace_mean_square,0.9464066335200848
100,-2,198,SLTA,21,30,150,213,237,25,150,full_trace_mean_square,0.8015244763594778
100,-2,198,Std,21,30,150,213,237,25,150,full_trace_mean_square,0.9404060669588307
100,-2,198,S,21,30,150,213,237,25,150,full_trace_mean_square,0.17966111719216393
100,-2,198,K,21,30,150,213,237,25,150,full_trace_mean_square,0.3430873030286225
100,-2,199,M,21,30,150,213,237,25,150,full_trace_mean_square,0.9264978438580472
100,-2,199,P,21,30,150,213,237,25,150,full_trace_mean_square,0.9445181976592142
100,-2,199,SLTA,21,30,150,213,237,25,150,full_trace_mean_square,0.8399428619647955
100,-2,199,Std,21,30,150,213,237,25,150,full_trace_mean_square,0.9461731952679648
100,-2,199,S,21,30,150,213,237,25,150,full_trace_mean_square,0.4231408899196546
100,-2,199,K,21,30,150,213,237,25,150,full_trace_mean_square,0.5138502861360853
100,0,0,M,21,30,150,213,237,25,156,full_trace_mean_square,0.9298891491995706
100,0,0,P,21,30,150,213,237,25,156,full_trace_mean_square,0.9454435077233103
100,0,0,SLTA,21,30,150,213,237,25,156,full_trace_mean_square,0.8346798407933584
100,0,0,Std,21,30,150,213,237,25,156,full_trace_mean_square,0.9459269525291701
100,0,0,S,21,30,150,213,237,25,156,full_trace_mean_square,0.33151353191371713
100,0,0,K,21,30,150,213,237,25,156,full_trace_mean_square,0.342268146607613
100,0,1,M,21,30,150,213,237,25,163,full_trace_mean_square,0.9246326130206566
100,0,1,P,21,30,150,213,237,25,163,full_trace_mean_square,0.9446398858272378
100,0,1,SLTA,21,30,150,213,237,25,163,full_trace_mean_square,0.8220179056939116
100,0,1,Std,21,30,150,213,237,25,163,full_trace_mean_square,0.9468228595238314
100,0,1,S,21,30,150,213,237,25,163,full_trace_mean_square,0.3186025872059888
100,0,1,K,21,30,150,213,237,25,163,full_trace_mean_square,0.3603630883608115
100,0,2,M,21,30,150,213,237,25,168,full_trace_mean_square,0.9254377494195831
100,0,2,P,21,30,150,213,237,25,168,full_trace_mean_square,0.9444111187648346
100,0,2,SLTA,21,30,150,213,237,25,168,full_trace_mean_square,0.8222389393502149
100,0,2,Std,21,30,150,213,237,25,168,full_trace_mean_square,0.9498776982504493
100,0,2,S,21,30,150,213,237,25,168,full_trace_mean_square,0.4523147013275498
100,0,2,K,21,30,150,213,237,25,168,full_trace_mean_square,0.5551702507543999
100,0,3,M,21,30,150,213,237,25,167,full_trace_mean_square,0.9346641430728359
100,0,3,P,21,30,150,213,237,25,167,full_trace_mean_square,0.9444660376001335
100,0,3,SLTA,21,30,150,213,237,25,167,full_trace_mean_square,0.8289653957723109
100,0,3,Std,21,30,150,213,237,25,167,full_trace_mean_square,0.9504518652252721
100,0,3,S,21,30,150,213,237,25,167,full_trace_mean_square,0.4808475798769585
100,0,3,K,21,30,150,213,237,25,167,full_trace_mean_square,0.5492452493444301
100,0,4,M,21,30,150,213,237,25,169,full_trace_mean_square,0.9324524882187081
100,0,4,P,21,30,150,213,237,25,169,full_trace_mean_square,0.943817770568697
100,0,4,SLTA,21,30,150,213,237,25,169,full_trace_mean_square,0.8271149176990692
100,0,4,Std,21,30,150,213,237,25,169,full_trace_mean_square,0.95258193280898
100,0,4,S,21,30,150,213,237,25,169,full_trace_mean_square,0.47086902554448895
100,0,4,K,21,30,150,213,237,25,169,full_trace_mean_square,0.5503873360028766
100,0,5,M,21,30,150,213,237,25,150,full_trace_mean_square,0.9379964087227824
100,0,5,P,21,30,150,213,237,25,150,full_trace_mean_square,0.9461942439055603
100,0,5,SLTA,21,30,150,213,237,25,150,full_trace_mean_square,0.8433694459558602
100,0,5,Std,21,30,150,213,237,25,150,full_trace_mean_square,0.953236763211483
100,0,5,S,21,30,150,213,237,25,150,full_trace_mean_square,0.31393901579223665
100,0,5,K,21,30,150,213,237,25,150,full_trace_mean_square,0.4152663914233312
100,0,6,M,21,30,150,213,237,25,148,full_trace_mean_square,0.9353372651214208
100,0,6,P,21,30,150,213,237,25,148,full_trace_mean_square,0.9458625473361747
100,0,6,SLTA,21,30,150,213,237,25,148,full_trace_mean_square,0.8225044669011884
100,0,6,Std,21,30,150,213,237,25,148,full_trace_mean_square,0.9507268689438689
100,0,6,S,21,30,150,213,237,25,148,full_trace_mean_square,0.39352817302720006
100,0,6,K,21,30,150,213,237,25,148,full_trace_mean_square,0.44818746869104364
100,0,7,M,21,30,150,213,237,25,158,full_trace_mean_square,0.933928144804742
100,0,7,P,21,30,150,213,237,25,158,full_trace_mean_square,0.946107768951192
100,0,7,SLTA,21,30,150,213,237,25,158,full_trace_mean_square,0.806481456663778
100,0,7,Std,21,30,150,213,237,25,158,full_trace_mean_square,0.9526058010293427
100,0,7,S,21,30,150,213,237,25,158,full_trace_mean_square,0.358416802079973
100,0,7,K,21,30,150,213,237,25,158,full_trace_mean_square,0.3967644629301656
100,0,8,M,21,30,150,213,237,25,150,full_trace_mean_square,0.9302624498379896
100,0,8,P,21,30,150,213,237,25,150,full_trace_mean_square,0.9454123352860946
100,0,8,SLTA,21,30,150,213,237,25,150,full_trace_mean_square,0.7833479002352532
100,0,8,Std,21,30,150,213,237,25,150,full_trace_mean_square,0.9448665723333332
100,0,8,S,21,30,150,213,237,25,150,full_trace_mean_square,0.3371096924304387
100,0,8,K,21,30,150,213,237,25,150,full_trace_mean_square,0.42308955188872743
100,0,9,M,21,30,150,213,237,25,171,full_trace_mean_square,0.9205277803898693
100,0,9,P,21,30,150,213,237,25,171,full_trace_mean_square,0.9442747131371425
100,0,9,SLTA,21,30,150,213,237,25,171,full_trace_mean_square,0.8213415913104927
100,0,9,Std,21,30,150,213,237,25,171,full_trace_mean_square,0.9456402521963838
100,0,9,S,21,30,150,213,237,25,171,full_trace_mean_square,0.3731863507469283
100,0,9,K,21,30,150,213,237,25,171,full_trace_mean_square,0.4613926519376612
100,0,10,M,21,30,150,213,237,25,147,full_trace_mean_square,0.928457683831195
100,0,10,P,21,30,150,213,237,25,147,full_trace_mean_square,0.9458659005725023
100,0,10,SLTA,21,30,150,213,237,25,147,full_trace_mean_square,0.790925956379801
100,0,10,Std,21,30,150,213,237,25,147,full_trace_mean_square,0.9454936440299208
100,0,10,S,21,30,150,213,237,25,147,full_trace_mean_square,0.3349794155040153
100,0,10,K,21,30,150,213,237,25,147,full_trace_mean_square,0.40177737218358783
100,0,11,M,21,30,150,213,237,25,159,full_trace_mean_square,0.9407433298433957
100,0,11,P,21,30,150,213,237,25,159,full_trace_mean_square,0.9460933549781706
100,0,11,SLTA,21,30,150,213,237,25,159,full_trace_mean_square,0.846163075171089
100,0,11,Std,21,30,150,213,237,25,159,full_trace_mean_square,0.9567762733149978
100,0,11,S,21,30,150,213,237,25,159,full_trace_mean_square,0.3198994422117329
100,0,11,K,21,30,150,213,237,25,159,full_trace_mean_square,0.523501708322158
100,0,12,M,21,30,150,213,237,25,156,full_trace_mean_square,0.9415796664411061
100,0,12,P,21,30,150,213,237,25,156,full_trace_mean_square,0.9459671397241302
100,0,12,SLTA,21,30,150,213,237,25,156,full_trace_mean_square,0.8171574587137546
100,0,12,Std,21,30,150,213,237,25,156,full_trace_mean_square,0.9526264641837121
100,0,12,S,21,30,150,213,237,25,156,full_trace_mean_square,0.3632951772660612
100,0,12,K,21,30,150,213,237,25,156,full_trace_mean_square,0.5010104358714451
100,0,13,M,21,30,150,213,237,25,141,full_trace_mean_square,0.9299571266263399
100,0,13,P,21,30,150,213,237,25,141,full_trace_mean_square,0.9444384488361395
100,0,13,SLTA,21,30,150,213,237,25,141,full_trace_mean_square,0.8322068403964108
100,0,13,Std,21,30,150,213,237,25,141,full_trace_mean_square,0.9482406371482008
100,0,13,S,21,30,150,213,237,25,141,full_trace_mean_square,0.45554009333206413
100,0,13,K,21,30,150,213,237,25,141,full_trace_mean_square,0.478392396814049
100,0,14,M,21,30,150,213,237,25,152,full_trace_mean_square,0.9188822753225344
100,0,14,P,21,30,150,213,237,25,152,full_trace_mean_square,0.9448343727230977
100,0,14,SLTA,21,30,150,213,237,25,152,full_trace_mean_square,0.8035568300725716
100,0,14,Std,21,30,150,213,237,25,152,full_trace_mean_square,0.9384296048311397
100,0,14,S,21,30,150,213,237,25,152,full_trace_mean_square,0.31577509232313494
100,0,14,K,21,30,150,213,237,25,152,full_trace_mean_square,0.35672489718237993
100,0,15,M,21,30,150,213,237,25,175,full_trace_mean_square,0.9366111310733486
100,0,15,P,21,30,150,213,237,25,175,full_trace_mean_square,0.9451205728357079
100,0,15,SLTA,21,30,150,213,237,25,175,full_trace_mean_square,0.8304648088285246
100,0,15,Std,21,30,150,213,237,25,175,full_trace_mean_square,0.9491823495661181
100,0,15,S,21,30,150,213,237,25,175,full_trace_mean_square,0.4492379830336728
100,0,15,K,21,30,150,213,237,25,175,full_trace_mean_square,0.47306142416118296
100,0,16,M,21,30,150,213,237,25,174,full_trace_mean_square,0.9171387867814194
100,0,16,P,21,30,150,213,237,25,174,full_trace_mean_square,0.943974866062573
100,0,16,SLTA,21,30,150,213,237,25,174,full_trace_mean_square,0.8284333751656203
100,0,16,Std,21,30,150,213,237,25,174,full_trace_mean_square,0.9414376240520455
100,0,16,S,21,30,150,213,237,25,174,full_trace_mean_square,0.44688629941663544
100,0,16,K,21,30,150,213,237,25,174,full_trace_mean_square,0.4890077104800932
100,0,17,M,21,30,150,213,237,25,166,full_trace_mean_square,0.9328054855481486
100,0,17,P,21,30,150,213,237,25,166,full_trace_mean_square,0.9456946847377652
100,0,17,SLTA,21,30,150,213,237,25,166,full_trace_mean_square,0.8349231972023093
100,0,17,Std,21,30,150,213,237,25,166,full_trace_mean_square,0.952848010174985
100,0,17,S,21,30,150,213,237,25,166,full_trace_mean_square,0.37333906215624046
100,0,17,K,21,30,150,213,237,25,166,full_trace_mean_square,0.3701311769016903
100,0,18,M,21,30,150,213,237,25,154,full_trace_mean_square,0.931311810338779
100,0,18,P,21,30,150,213,237,25,154,full_trace_mean_square,0.9448414048895382
100,0,18,SLTA,21,30,150,213,237,25,154,full_trace_mean_square,0.8304457314763205
100,0,18,Std,21,30,150,213,237,25,154,full_trace_mean_square,0.9520393073349802
100,0,18,S,21,30,150,213,237,25,154,full_trace_mean_square,0.43300167831329583
100,0,18,K,21,30,150,213,237,25,154,full_trace_mean_square,0.49227238221183206
100,0,19,M,21,30,150,213,237,25,158,full_trace_mean_square,0.929027726438772
100,0,19,P,21,30,150,213,237,25,158,full_trace_mean_square,0.944731802640765
100,0,19,SLTA,21,30,150,213,237,25,158,full_trace_mean_square,0.8263226084817441
100,0,19,Std,21,30,150,213,237,25,158,full_trace_mean_square,0.9520391790123471
100,0,19,S,21,30,150,213,237,25,158,full_trace_mean_square,0.30687600704000156
100,0,19,K,21,30,150,213,237,25,158,full_trace_mean_square,0.3769214944082538
100,0,20,M,21,30,150,213,237,25,146,full_trace_mean_square,0.9244061226957472
100,0,20,P,21,30,150,213,237,25,146,full_trace_mean_square,0.9454860222323369
100,0,20,SLTA,21,30,150,213,237,25,146,full_trace_mean_square,0.8121578945746818
100,0,20,Std,21,30,150,213,237,25,146,full_trace_mean_square,0.948121707509806
100,0,20,S,21,30,150,213,237,25,146,full_trace_mean_square,0.3819848467917225
100,0,20,K,21,30,150,213,237,25,146,full_trace_mean_square,0.40645475197187864
100,0,21,M,21,30,150,213,237,25,188,full_trace_mean_square,0.9287049472226429
100,0,21,P,21,30,150,213,237,25,188,full_trace_mean_square,0.943811142905839
100,0,21,SLTA,21,30,150,213,237,25,188,full_trace_mean_square,0.8267302159207561
100,0,21,Std,21,30,150,213,237,25,188,full_trace_mean_square,0.9462047690324413
100,0,21,S,21,30,150,213,237,25,188,full_trace_mean_square,0.40316687344648816
100,0,21,K,21,30,150,213,237,25,188,full_trace_mean_square,0.4530060045562751
100,0,22,M,21,30,150,213,237,25,162,full_trace_mean_square,0.9231120134806469
100,0,22,P,21,30,150,213,237,25,162,full_trace_mean_square,0.9449220872034394
100,0,22,SLTA,21,30,150,213,237,25,162,full_trace_mean_square,0.8275804395982724
100,0,22,Std,21,30,150,213,237,25,162,full_trace_mean_square,0.9427749333314235
100,0,22,S,21,30,150,213,237,25,162,full_trace_mean_square,0.29098557046640944
100,0,22,K,21,30,150,213,237,25,162,full_trace_mean_square,0.3188061458848091
100,0,23,M,21,30,150,213,237,25,170,full_trace_mean_square,0.9312077403257591
100,0,23,P,21,30,150,213,237,25,170,full_trace_mean_square,0.944741261549654
100,0,23,SLTA,21,30,150,213,237,25,170,full_trace_mean_square,0.8330930654361631
100,0,23,Std,21,30,150,213,237,25,170,full_trace_mean_square,0.9505296440564521
100,0,23,S,21,30,150,213,237,25,170,full_trace_mean_square,0.3531129483268032
100,0,23,K,21,30,150,213,237,25,170,full_trace_mean_square,0.48402303475160285
100,0,24,M,21,30,150,213,237,25,142,full_trace_mean_square,0.9386506736636131
100,0,24,P,21,30,150,213,237,25,142,full_trace_mean_square,0.9455869696707463
100,0,24,SLTA,21,30,150,213,237,25,142,full_trace_mean_square,0.8352660053870388
100,0,24,Std,21,30,150,213,237,25,142,full_trace_mean_square,0.9550333877284408
100,0,24,S,21,30,150,213,237,25,142,full_trace_mean_square,0.38619279972080983
100,0,24,K,21,30,150,213,237,25,142,full_trace_mean_square,0.4673294118865879
100,0,25,M,21,30,150,213,237,25,146,full_trace_mean_square,0.9279215880149106
100,0,25,P,21,30,150,213,237,25,146,full_trace_mean_square,0.9437317149447151
100,0,25,SLTA,21,30,150,213,237,25,146,full_trace_mean_square,0.8327740179166093
100,0,25,Std,21,30,150,213,237,25,146,full_trace_mean_square,0.9470043373814307
100,0,25,S,21,30,150,213,237,25,146,full_trace_mean_square,0.49536264473959735
100,0,25,K,21,30,150,213,237,25,146,full_trace_mean_square,0.5173240850328449
100,0,26,M,21,30,150,213,237,25,167,full_trace_mean_square,0.9289025791293942
100,0,26,P,21,30,150,213,237,25,167,full_trace_mean_square,0.9453282800513665
100,0,26,SLTA,21,30,150,213,237,25,167,full_trace_mean_square,0.846555451763575
100,0,26,Std,21,30,150,213,237,25,167,full_trace_mean_square,0.9503322766149349
100,0,26,S,21,30,150,213,237,25,167,full_trace_mean_square,0.34226718052018135
100,0,26,K,21,30,150,213,237,25,167,full_trace_mean_square,0.38900486494287584
100,0,27,M,21,30,150,213,237,25,182,full_trace_mean_square,0.93350794479013
100,0,27,P,21,30,150,213,237,25,182,full_trace_mean_square,0.9456073503114321
100,0,27,SLTA,21,30,150,213,237,25,182,full_trace_mean_square,0.8365288985166843
100,0,27,Std,21,30,150,213,237,25,182,full_trace_mean_square,0.9521637762276153
100,0,27,S,21,30,150,213,237,25,182,full_trace_mean_square,0.3173006403245643
100,0,27,K,21,30,150,213,237,25,182,full_trace_mean_square,0.3735047668650706
100,0,28,M,21,30,150,213,237,25,157,full_trace_mean_square,0.9297061378444305
100,0,28,P,21,30,150,213,237,25,157,full_trace_mean_square,0.943498276789233
100,0,28,SLTA,21,30,150,213,237,25,157,full_trace_mean_square,0.8312556574164914
100,0,28,Std,21,30,150,213,237,25,157,full_trace_mean_square,0.9495328223999373
100,0,28,S,21,30,150,213,237,25,157,full_trace_mean_square,0.4443793658772309
100,0,28,K,21,30,150,213,237,25,157,full_trace_mean_square,0.5069731378076516
100,0,29,M,21,30,150,213,237,25,172,full_trace_mean_square,0.9329470640201757
100,0,29,P,21,30,150,213,237,25,172,full_trace_mean_square,0.9457345550150886
100,0,29,SLTA,21,30,150,213,237,25,172,full_trace_mean_square,0.8249817699240385
100,0,29,Std,21,30,150,213,237,25,172,full_trace_mean_square,0.9517742753056762
100,0,29,S,21,30,150,213,237,25,172,full_trace_mean_square,0.3226137308471291
100,0,29,K,21,30,150,213,237,25,172,full_trace_mean_square,0.3901278598061895
100,0,30,M,21,30,150,213,237,25,133,full_trace_mean_square,0.938022809132818
100,0,30,P,21,30,150,213,237,25,133,full_trace_mean_square,0.9465746586350675
100,0,30,SLTA,21,30,150,213,237,25,133,full_trace_mean_square,0.824375415149924
100,0,30,Std,21,30,150,213,237,25,133,full_trace_mean_square,0.9509719656240616
100,0,30,S,21,30,150,213,237,25,133,full_trace_mean_square,0.2620913405761526
100,0,30,K,21,30,150,213,237,25,133,full_trace_mean_square,0.31961858805870896
100,0,31,M,21,30,150,213,237,25,170,full_trace_mean_square,0.9351768972764128
100,0,31,P,21,30,150,213,237,25,170,full_trace_mean_square,0.9453924522033322
100,0,31,SLTA,21,30,150,213,237,25,170,full_trace_mean_square,0.8261075197351188
100,0,31,Std,21,30,150,213,237,25,170,full_trace_mean_square,0.9531419075180556
100,0,31,S,21,30,150,213,237,25,170,full_trace_mean_square,0.28931709979021414
100,0,31,K,21,30,150,213,237,25,170,full_trace_mean_square,0.30545322691929616
100,0,32,M,21,30,150,213,237,25,171,full_trace_mean_square,0.9315779452277426
100,0,32,P,21,30,150,213,237,25,171,full_trace_mean_square,0.9449220794066636
100,0,32,SLTA,21,30,150,213,237,25,171,full_trace_mean_square,0.8210235349046466
100,0,32,Std,21,30,150,213,237,25,171,full_trace_mean_square,0.9517179158915
100,0,32,S,21,30,150,213,237,25,171,full_trace_mean_square,0.4963755069791306
100,0,32,K,21,30,150,213,237,25,171,full_trace_mean_square,0.5326125816133696
100,0,33,M,21,30,150,213,237,25,147,full_trace_mean_square,0.9239605966564848
100,0,33,P,21,30,150,213,237,25,147,full_trace_mean_square,0.9441491269924592
100,0,33,SLTA,21,30,150,213,237,25,147,full_trace_mean_square,0.8237271260592033
100,0,33,Std,21,30,150,213,237,25,147,full_trace_mean_square,0.9450126894282127
100,0,33,S,21,30,150,213,237,25,147,full_trace_mean_square,0.3105446206910468
100,0,33,K,21,30,150,213,237,25,147,full_trace_mean_square,0.4060352877313111
100,0,34,M,21,30,150,213,237,25,170,full_trace_mean_square,0.9328726626373394
100,0,34,P,21,30,150,213,237,25,170,full_trace_mean_square,0.9456163862995312
100,0,34,SLTA,21,30,150,213,237,25,170,full_trace_mean_square,0.8316487436829731
100,0,34,Std,21,30,150,213,237,25,170,full_trace_mean_square,0.9516833240082476
100,0,34,S,21,30,150,213,237,25,170,full_trace_mean_square,0.3562317249201026
100,0,34,K,21,30,150,213,237,25,170,full_trace_mean_square,0.36372462012688533
