frequency_hz,snr_db,repeat_id,feature_set,true_arrival,predicted_arrival,error_ms,abs_error_ms,le2ms,le5ms,le10ms,reliable,cluster_num,valid_peak_count,peak_position,stop_reason,hos_scale_count
250,0.0,151,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,70
250,0.0,151,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,70
250,0.0,151,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,70
250,0.0,151,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,70
250,0.0,152,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,74
250,0.0,152,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,74
250,0.0,152,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,74
250,0.0,152,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,74
250,0.0,152,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,74
250,0.0,152,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,74
250,0.0,152,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,74
250,0.0,153,M,296,293.0,-3.0,3.0,False,True,True,True,2,1,296.0,unique_valid_peak,67
250,0.0,153,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,67
250,0.0,153,Std,296,293.0,-3.0,3.0,False,True,True,True,2,1,295.0,unique_valid_peak,67
250,0.0,153,M+P,296,,,,False,False,False,False,2,1,295.0,unique_peak_no_onset_crossing,67
250,0.0,153,M+Std,296,293.0,-3.0,3.0,False,True,True,True,2,1,296.0,unique_valid_peak,67
250,0.0,153,P+Std,296,,,,False,False,False,False,2,1,295.0,unique_peak_no_onset_crossing,67
250,0.0,153,M+P+Std,296,294.0,-2.0,2.0,True,True,True,True,2,1,295.0,unique_valid_peak,67
250,0.0,154,M,296,293.0,-3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,63
250,0.0,154,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,63
250,0.0,154,Std,296,293.0,-3.0,3.0,False,True,True,True,2,1,296.0,unique_valid_peak,63
250,0.0,154,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,63
250,0.0,154,M+Std,296,293.0,-3.0,3.0,False,True,True,True,2,1,296.0,unique_valid_peak,63
250,0.0,154,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,63
250,0.0,154,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,63
250,0.0,155,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,71
250,0.0,155,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,71
250,0.0,155,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,71
250,0.0,155,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,71
250,0.0,155,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,71
250,0.0,155,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,71
250,0.0,155,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,71
250,0.0,156,M,296,294.0,-2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,71
250,0.0,156,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,71
250,0.0,156,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,71
250,0.0,156,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,71
250,0.0,156,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,71
250,0.0,156,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,71
250,0.0,156,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,71
250,0.0,157,M,296,294.0,-2.0,2.0,True,True,True,True,2,1,299.0,unique_valid_peak,68
250,0.0,157,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,299.0,unique_valid_peak,68
250,0.0,157,Std,296,294.0,-2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,68
250,0.0,157,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,299.0,unique_valid_peak,68
250,0.0,157,M+Std,296,294.0,-2.0,2.0,True,True,True,True,2,1,299.0,unique_valid_peak,68
250,0.0,157,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,68
250,0.0,157,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,299.0,unique_valid_peak,68
250,0.0,158,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,69
250,0.0,158,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,69
250,0.0,158,Std,296,,,,False,False,False,False,2,1,295.0,unique_peak_no_onset_crossing,69
250,0.0,158,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,69
250,0.0,158,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,69
250,0.0,158,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,69
250,0.0,158,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,69
250,0.0,159,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,68
250,0.0,159,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,68
250,0.0,159,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,68
250,0.0,159,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,68
250,0.0,159,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,68
250,0.0,159,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,68
250,0.0,159,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,68
250,0.0,160,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,78
250,0.0,160,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,78
250,0.0,160,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,78
250,0.0,160,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,78
250,0.0,160,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,78
250,0.0,160,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,78
250,0.0,160,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,78
250,0.0,161,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,298.0,unique_valid_peak,77
250,0.0,161,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,298.0,unique_valid_peak,77
250,0.0,161,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,77
250,0.0,161,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,298.0,unique_valid_peak,77
250,0.0,161,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,298.0,unique_valid_peak,77
250,0.0,161,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,298.0,unique_valid_peak,77
250,0.0,161,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,298.0,unique_valid_peak,77
250,0.0,162,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,68
250,0.0,162,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,68
250,0.0,162,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,68
250,0.0,162,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,68
250,0.0,162,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,68
250,0.0,162,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,68
250,0.0,162,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,68
250,0.0,163,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,66
250,0.0,163,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,66
250,0.0,163,Std,296,294.0,-2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,66
250,0.0,163,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,66
250,0.0,163,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,66
250,0.0,163,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,66
250,0.0,163,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,66
250,0.0,164,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,72
250,0.0,164,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,72
250,0.0,164,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,305.0,unique_valid_peak,72
250,0.0,164,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,72
250,0.0,164,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,72
250,0.0,164,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,72
250,0.0,164,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,72
250,0.0,165,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,298.0,unique_valid_peak,55
250,0.0,165,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,55
250,0.0,165,Std,296,293.0,-3.0,3.0,False,True,True,True,2,1,296.0,unique_valid_peak,55
250,0.0,165,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,298.0,unique_valid_peak,55
250,0.0,165,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,55
250,0.0,165,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,55
250,0.0,165,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,55
250,0.0,166,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,61
250,0.0,166,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,61
250,0.0,166,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,305.0,unique_valid_peak,61
250,0.0,166,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,61
250,0.0,166,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,61
250,0.0,166,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,61
250,0.0,166,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,61
250,0.0,167,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,70
250,0.0,167,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,70
250,0.0,167,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,70
250,0.0,167,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,70
250,0.0,167,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,70
250,0.0,167,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,70
250,0.0,167,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,70
250,0.0,168,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,73
250,0.0,168,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,73
250,0.0,168,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,73
250,0.0,168,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,73
250,0.0,168,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,73
250,0.0,168,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,73
250,0.0,168,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,73
250,0.0,169,M,296,293.0,-3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,53
250,0.0,169,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,53
250,0.0,169,Std,296,294.0,-2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,53
250,0.0,169,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,53
250,0.0,169,M+Std,296,294.0,-2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,53
250,0.0,169,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,53
250,0.0,169,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,53
250,0.0,170,M,296,293.0,-3.0,3.0,False,True,True,True,2,1,296.0,unique_valid_peak,78
250,0.0,170,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,78
250,0.0,170,Std,296,294.0,-2.0,2.0,True,True,True,True,2,1,295.0,unique_valid_peak,78
250,0.0,170,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,78
250,0.0,170,M+Std,296,293.0,-3.0,3.0,False,True,True,True,2,1,295.0,unique_valid_peak,78
250,0.0,170,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,78
250,0.0,170,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,78
250,0.0,171,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,73
250,0.0,171,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,73
250,0.0,171,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,73
250,0.0,171,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,73
250,0.0,171,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,73
250,0.0,171,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,73
250,0.0,171,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,73
250,0.0,172,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,68
250,0.0,172,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,68
250,0.0,172,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,68
250,0.0,172,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,68
250,0.0,172,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,68
250,0.0,172,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,68
250,0.0,172,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,68
250,0.0,173,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,81
250,0.0,173,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,81
250,0.0,173,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,81
250,0.0,173,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,81
250,0.0,173,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,81
250,0.0,173,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,81
250,0.0,173,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,81
250,0.0,174,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,71
250,0.0,174,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,71
250,0.0,174,Std,296,294.0,-2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,71
250,0.0,174,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,71
250,0.0,174,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,71
250,0.0,174,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,71
250,0.0,174,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,71
250,0.0,175,M,296,294.0,-2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,71
250,0.0,175,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,71
250,0.0,175,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,71
250,0.0,175,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,71
250,0.0,175,M+Std,296,294.0,-2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,71
250,0.0,175,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,71
250,0.0,175,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,71
250,0.0,176,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,299.0,unique_valid_peak,45
250,0.0,176,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,299.0,unique_valid_peak,45
250,0.0,176,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,299.0,unique_valid_peak,45
250,0.0,176,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,299.0,unique_valid_peak,45
250,0.0,176,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,299.0,unique_valid_peak,45
250,0.0,176,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,299.0,unique_valid_peak,45
250,0.0,176,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,299.0,unique_valid_peak,45
250,0.0,177,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,81
250,0.0,177,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,81
250,0.0,177,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,81
250,0.0,177,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,81
250,0.0,177,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,81
250,0.0,177,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,81
250,0.0,177,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,81
250,0.0,178,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,300.0,unique_valid_peak,67
250,0.0,178,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,67
250,0.0,178,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,67
250,0.0,178,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,300.0,unique_valid_peak,67
250,0.0,178,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,300.0,unique_valid_peak,67
250,0.0,178,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,67
250,0.0,178,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,300.0,unique_valid_peak,67
250,0.0,179,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,63
250,0.0,179,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,63
250,0.0,179,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,298.0,unique_valid_peak,63
250,0.0,179,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,63
250,0.0,179,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,63
250,0.0,179,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,298.0,unique_valid_peak,63
250,0.0,179,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,63
250,0.0,180,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,74
250,0.0,180,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,74
250,0.0,180,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,74
250,0.0,180,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,74
250,0.0,180,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,74
250,0.0,180,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,74
250,0.0,180,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,74
250,0.0,181,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,64
250,0.0,181,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,64
250,0.0,181,Std,296,293.0,-3.0,3.0,False,True,True,True,2,1,296.0,unique_valid_peak,64
250,0.0,181,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,64
250,0.0,181,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,64
250,0.0,181,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,64
250,0.0,181,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,64
250,0.0,182,M,296,294.0,-2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,67
250,0.0,182,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,67
250,0.0,182,Std,296,293.0,-3.0,3.0,False,True,True,True,2,1,296.0,unique_valid_peak,67
250,0.0,182,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,67
250,0.0,182,M+Std,296,293.0,-3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,67
250,0.0,182,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,67
250,0.0,182,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,67
250,0.0,183,M,296,294.0,-2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,73
250,0.0,183,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,73
250,0.0,183,Std,296,294.0,-2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,73
250,0.0,183,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,73
250,0.0,183,M+Std,296,294.0,-2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,73
250,0.0,183,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,73
250,0.0,183,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,73
250,0.0,184,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,77
250,0.0,184,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,77
250,0.0,184,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,77
250,0.0,184,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,77
250,0.0,184,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,77
250,0.0,184,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,77
250,0.0,184,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,77
250,0.0,185,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,64
250,0.0,185,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,64
250,0.0,185,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,64
250,0.0,185,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,64
250,0.0,185,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,64
250,0.0,185,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,64
250,0.0,185,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,64
250,0.0,186,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,77
250,0.0,186,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,299.0,unique_valid_peak,77
250,0.0,186,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,77
250,0.0,186,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,77
250,0.0,186,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,77
250,0.0,186,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,77
250,0.0,186,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,77
250,0.0,187,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,77
250,0.0,187,P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,77
250,0.0,187,Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,77
250,0.0,187,M+P,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,77
250,0.0,187,M+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,77
250,0.0,187,P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,77
250,0.0,187,M+P+Std,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,77
250,0.0,188,M,296,295.0,-1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,83
