waveform,noise_type,frequency_hz,snr_db,repeat,preprocessing,feature,window_size,pearson_r,pc_abs,label_onset,label_end,label_width_samples,label_fraction,retained_scale_count,retained_scale_fraction,true_arrival,reference_method,true_peak_sample
ricker,WGN,320,-5.0,95,CWT-calibrated_HOS-iCWT,P,5,0.8793226713589833,0.8793226713589833,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,95,CWT-calibrated_HOS-iCWT,P,7,0.9848371499689261,0.9848371499689261,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,95,CWT-calibrated_HOS-iCWT,P,9,0.8910112039133171,0.8910112039133171,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,95,CWT-calibrated_HOS-iCWT,P,11,0.8182435263295981,0.8182435263295981,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,95,CWT-calibrated_HOS-iCWT,P,13,0.7483554816963809,0.7483554816963809,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,95,CWT-calibrated_HOS-iCWT,P,15,0.6938701833348868,0.6938701833348868,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,95,CWT-calibrated_HOS-iCWT,P,17,0.6486774211919178,0.6486774211919178,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,95,CWT-calibrated_HOS-iCWT,P,19,0.6106108428540338,0.6106108428540338,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,95,CWT-calibrated_HOS-iCWT,P,21,0.5781821710994016,0.5781821710994016,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,95,CWT-calibrated_HOS-iCWT,P,23,0.5499786239203255,0.5499786239203255,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,95,CWT-calibrated_HOS-iCWT,P,25,0.5260011953498989,0.5260011953498989,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,95,CWT-calibrated_HOS-iCWT,P,27,0.5049355693411279,0.5049355693411279,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,95,CWT-calibrated_HOS-iCWT,P,29,0.4859323017236112,0.4859323017236112,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,95,CWT-calibrated_HOS-iCWT,P,31,0.46904564030410156,0.46904564030410156,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,95,CWT-calibrated_HOS-iCWT,P,33,0.4529448605296806,0.4529448605296806,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,95,CWT-calibrated_HOS-iCWT,P,35,0.4386900126788854,0.4386900126788854,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,95,CWT-calibrated_HOS-iCWT,P,37,0.42518817076444515,0.42518817076444515,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,95,CWT-calibrated_HOS-iCWT,P,39,0.4126308688381119,0.4126308688381119,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,96,CWT-calibrated_HOS-iCWT,P,3,0.7666533809455981,0.7666533809455981,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,96,CWT-calibrated_HOS-iCWT,P,5,0.8822981102485226,0.8822981102485226,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,96,CWT-calibrated_HOS-iCWT,P,7,0.980610216305394,0.980610216305394,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,96,CWT-calibrated_HOS-iCWT,P,9,0.8894455855777407,0.8894455855777407,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,96,CWT-calibrated_HOS-iCWT,P,11,0.8216518689679125,0.8216518689679125,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,96,CWT-calibrated_HOS-iCWT,P,13,0.7508038678172587,0.7508038678172587,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,96,CWT-calibrated_HOS-iCWT,P,15,0.6958371787672372,0.6958371787672372,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,96,CWT-calibrated_HOS-iCWT,P,17,0.650878284611704,0.650878284611704,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,96,CWT-calibrated_HOS-iCWT,P,19,0.61351811572961,0.61351811572961,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,96,CWT-calibrated_HOS-iCWT,P,21,0.5808949559510962,0.5808949559510962,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,96,CWT-calibrated_HOS-iCWT,P,23,0.5533089222896505,0.5533089222896505,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,96,CWT-calibrated_HOS-iCWT,P,25,0.528916289137585,0.528916289137585,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,96,CWT-calibrated_HOS-iCWT,P,27,0.5077237372458322,0.5077237372458322,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,96,CWT-calibrated_HOS-iCWT,P,29,0.48901013470199134,0.48901013470199134,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,96,CWT-calibrated_HOS-iCWT,P,31,0.47302710174565377,0.47302710174565377,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,96,CWT-calibrated_HOS-iCWT,P,33,0.4583033882088084,0.4583033882088084,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,96,CWT-calibrated_HOS-iCWT,P,35,0.44451207360294726,0.44451207360294726,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,96,CWT-calibrated_HOS-iCWT,P,37,0.4314604000728009,0.4314604000728009,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,96,CWT-calibrated_HOS-iCWT,P,39,0.4194069518259285,0.4194069518259285,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,97,CWT-calibrated_HOS-iCWT,P,3,0.7644091529361862,0.7644091529361862,297,303,7,0.007,40,0.4,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,97,CWT-calibrated_HOS-iCWT,P,5,0.8840522263039486,0.8840522263039486,297,303,7,0.007,40,0.4,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,97,CWT-calibrated_HOS-iCWT,P,7,0.9795913232031612,0.9795913232031612,297,303,7,0.007,40,0.4,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,97,CWT-calibrated_HOS-iCWT,P,9,0.8915293073129432,0.8915293073129432,297,303,7,0.007,40,0.4,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,97,CWT-calibrated_HOS-iCWT,P,11,0.820657972815635,0.820657972815635,297,303,7,0.007,40,0.4,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,97,CWT-calibrated_HOS-iCWT,P,13,0.7504257796159525,0.7504257796159525,297,303,7,0.007,40,0.4,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,97,CWT-calibrated_HOS-iCWT,P,15,0.6950407019797676,0.6950407019797676,297,303,7,0.007,40,0.4,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,97,CWT-calibrated_HOS-iCWT,P,17,0.6485852034558768,0.6485852034558768,297,303,7,0.007,40,0.4,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,97,CWT-calibrated_HOS-iCWT,P,19,0.6092837771810756,0.6092837771810756,297,303,7,0.007,40,0.4,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,97,CWT-calibrated_HOS-iCWT,P,21,0.5753473882490475,0.5753473882490475,297,303,7,0.007,40,0.4,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,97,CWT-calibrated_HOS-iCWT,P,23,0.5457563376034987,0.5457563376034987,297,303,7,0.007,40,0.4,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,97,CWT-calibrated_HOS-iCWT,P,25,0.5219018058471432,0.5219018058471432,297,303,7,0.007,40,0.4,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,97,CWT-calibrated_HOS-iCWT,P,27,0.5015783316147029,0.5015783316147029,297,303,7,0.007,40,0.4,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,97,CWT-calibrated_HOS-iCWT,P,29,0.4842577362523198,0.4842577362523198,297,303,7,0.007,40,0.4,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,97,CWT-calibrated_HOS-iCWT,P,31,0.4701749462211523,0.4701749462211523,297,303,7,0.007,40,0.4,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,97,CWT-calibrated_HOS-iCWT,P,33,0.45746736585585107,0.45746736585585107,297,303,7,0.007,40,0.4,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,97,CWT-calibrated_HOS-iCWT,P,35,0.4459171537338734,0.4459171537338734,297,303,7,0.007,40,0.4,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,97,CWT-calibrated_HOS-iCWT,P,37,0.4356207165288114,0.4356207165288114,297,303,7,0.007,40,0.4,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,97,CWT-calibrated_HOS-iCWT,P,39,0.42486417107587293,0.42486417107587293,297,303,7,0.007,40,0.4,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,98,CWT-calibrated_HOS-iCWT,P,3,0.7501883145325191,0.7501883145325191,297,303,7,0.007,35,0.35,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,98,CWT-calibrated_HOS-iCWT,P,5,0.884282990632112,0.884282990632112,297,303,7,0.007,35,0.35,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,98,CWT-calibrated_HOS-iCWT,P,7,0.9795924682884164,0.9795924682884164,297,303,7,0.007,35,0.35,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,98,CWT-calibrated_HOS-iCWT,P,9,0.8926600178787593,0.8926600178787593,297,303,7,0.007,35,0.35,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,98,CWT-calibrated_HOS-iCWT,P,11,0.8152339130948256,0.8152339130948256,297,303,7,0.007,35,0.35,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,98,CWT-calibrated_HOS-iCWT,P,13,0.7470767537797413,0.7470767537797413,297,303,7,0.007,35,0.35,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,98,CWT-calibrated_HOS-iCWT,P,15,0.6928873553707077,0.6928873553707077,297,303,7,0.007,35,0.35,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,98,CWT-calibrated_HOS-iCWT,P,17,0.649886015833298,0.649886015833298,297,303,7,0.007,35,0.35,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,98,CWT-calibrated_HOS-iCWT,P,19,0.6137627053986343,0.6137627053986343,297,303,7,0.007,35,0.35,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,98,CWT-calibrated_HOS-iCWT,P,21,0.5825764577356053,0.5825764577356053,297,303,7,0.007,35,0.35,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,98,CWT-calibrated_HOS-iCWT,P,23,0.5549458978154195,0.5549458978154195,297,303,7,0.007,35,0.35,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,98,CWT-calibrated_HOS-iCWT,P,25,0.5305702967260754,0.5305702967260754,297,303,7,0.007,35,0.35,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,98,CWT-calibrated_HOS-iCWT,P,27,0.5086689581311855,0.5086689581311855,297,303,7,0.007,35,0.35,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,98,CWT-calibrated_HOS-iCWT,P,29,0.4892745067844312,0.4892745067844312,297,303,7,0.007,35,0.35,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,98,CWT-calibrated_HOS-iCWT,P,31,0.47194179879723935,0.47194179879723935,297,303,7,0.007,35,0.35,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,98,CWT-calibrated_HOS-iCWT,P,33,0.45685999227855295,0.45685999227855295,297,303,7,0.007,35,0.35,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,98,CWT-calibrated_HOS-iCWT,P,35,0.4433474231129465,0.4433474231129465,297,303,7,0.007,35,0.35,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,98,CWT-calibrated_HOS-iCWT,P,37,0.43069028478123844,0.43069028478123844,297,303,7,0.007,35,0.35,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,98,CWT-calibrated_HOS-iCWT,P,39,0.4189832342052634,0.4189832342052634,297,303,7,0.007,35,0.35,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,99,CWT-calibrated_HOS-iCWT,P,3,0.7647727417646772,0.7647727417646772,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,99,CWT-calibrated_HOS-iCWT,P,5,0.8855246414226265,0.8855246414226265,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,99,CWT-calibrated_HOS-iCWT,P,7,0.9797454534613833,0.9797454534613833,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,99,CWT-calibrated_HOS-iCWT,P,9,0.8908968239822337,0.8908968239822337,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,99,CWT-calibrated_HOS-iCWT,P,11,0.8192797716103701,0.8192797716103701,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,99,CWT-calibrated_HOS-iCWT,P,13,0.7508037881347561,0.7508037881347561,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,99,CWT-calibrated_HOS-iCWT,P,15,0.695725961929677,0.695725961929677,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,99,CWT-calibrated_HOS-iCWT,P,17,0.6493561231964776,0.6493561231964776,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,99,CWT-calibrated_HOS-iCWT,P,19,0.6109475543409696,0.6109475543409696,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,99,CWT-calibrated_HOS-iCWT,P,21,0.5784602575300112,0.5784602575300112,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,99,CWT-calibrated_HOS-iCWT,P,23,0.549947344428307,0.549947344428307,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,99,CWT-calibrated_HOS-iCWT,P,25,0.5266382277017286,0.5266382277017286,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,99,CWT-calibrated_HOS-iCWT,P,27,0.5060759699279822,0.5060759699279822,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,99,CWT-calibrated_HOS-iCWT,P,29,0.4874750408358821,0.4874750408358821,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,99,CWT-calibrated_HOS-iCWT,P,31,0.4713233898984516,0.4713233898984516,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,99,CWT-calibrated_HOS-iCWT,P,33,0.45729121526946037,0.45729121526946037,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,99,CWT-calibrated_HOS-iCWT,P,35,0.44509713415334073,0.44509713415334073,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,99,CWT-calibrated_HOS-iCWT,P,37,0.4346203619931381,0.4346203619931381,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,320,-5.0,99,CWT-calibrated_HOS-iCWT,P,39,0.42361973471471825,0.42361973471471825,297,303,7,0.007,39,0.39,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,0,CWT-calibrated_HOS-iCWT,P,3,0.7349000048154781,0.7349000048154781,297,303,7,0.007,50,0.5,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,0,CWT-calibrated_HOS-iCWT,P,5,0.8737591226191703,0.8737591226191703,297,303,7,0.007,50,0.5,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,0,CWT-calibrated_HOS-iCWT,P,7,0.9880486396129081,0.9880486396129081,297,303,7,0.007,50,0.5,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,0,CWT-calibrated_HOS-iCWT,P,9,0.8896618663828048,0.8896618663828048,297,303,7,0.007,50,0.5,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,0,CWT-calibrated_HOS-iCWT,P,11,0.8160894417119611,0.8160894417119611,297,303,7,0.007,50,0.5,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,0,CWT-calibrated_HOS-iCWT,P,13,0.7463377655439902,0.7463377655439902,297,303,7,0.007,50,0.5,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,0,CWT-calibrated_HOS-iCWT,P,15,0.6905523222646722,0.6905523222646722,297,303,7,0.007,50,0.5,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,0,CWT-calibrated_HOS-iCWT,P,17,0.6453729216908145,0.6453729216908145,297,303,7,0.007,50,0.5,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,0,CWT-calibrated_HOS-iCWT,P,19,0.6075619002466277,0.6075619002466277,297,303,7,0.007,50,0.5,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,0,CWT-calibrated_HOS-iCWT,P,21,0.5765159272470125,0.5765159272470125,297,303,7,0.007,50,0.5,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,0,CWT-calibrated_HOS-iCWT,P,23,0.5497995058146694,0.5497995058146694,297,303,7,0.007,50,0.5,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,0,CWT-calibrated_HOS-iCWT,P,25,0.5263641791593943,0.5263641791593943,297,303,7,0.007,50,0.5,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,0,CWT-calibrated_HOS-iCWT,P,27,0.5057215875324149,0.5057215875324149,297,303,7,0.007,50,0.5,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,0,CWT-calibrated_HOS-iCWT,P,29,0.48676088210100377,0.48676088210100377,297,303,7,0.007,50,0.5,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,0,CWT-calibrated_HOS-iCWT,P,31,0.469121723167844,0.469121723167844,297,303,7,0.007,50,0.5,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,0,CWT-calibrated_HOS-iCWT,P,33,0.45322818973606144,0.45322818973606144,297,303,7,0.007,50,0.5,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,0,CWT-calibrated_HOS-iCWT,P,35,0.4381131240200084,0.4381131240200084,297,303,7,0.007,50,0.5,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,0,CWT-calibrated_HOS-iCWT,P,37,0.4248774236332477,0.4248774236332477,297,303,7,0.007,50,0.5,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,0,CWT-calibrated_HOS-iCWT,P,39,0.41276129348522117,0.41276129348522117,297,303,7,0.007,50,0.5,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,1,CWT-calibrated_HOS-iCWT,P,3,0.7342936254114852,0.7342936254114852,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,1,CWT-calibrated_HOS-iCWT,P,5,0.8727835592840718,0.8727835592840718,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,1,CWT-calibrated_HOS-iCWT,P,7,0.9799389297715803,0.9799389297715803,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,1,CWT-calibrated_HOS-iCWT,P,9,0.8877189103782429,0.8877189103782429,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,1,CWT-calibrated_HOS-iCWT,P,11,0.8130100103723418,0.8130100103723418,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,1,CWT-calibrated_HOS-iCWT,P,13,0.7444758434567252,0.7444758434567252,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,1,CWT-calibrated_HOS-iCWT,P,15,0.6909277737385184,0.6909277737385184,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,1,CWT-calibrated_HOS-iCWT,P,17,0.6474604093934302,0.6474604093934302,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,1,CWT-calibrated_HOS-iCWT,P,19,0.610780680608046,0.610780680608046,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,1,CWT-calibrated_HOS-iCWT,P,21,0.5792828848459627,0.5792828848459627,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,1,CWT-calibrated_HOS-iCWT,P,23,0.5512810823894799,0.5512810823894799,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,1,CWT-calibrated_HOS-iCWT,P,25,0.5262092104356919,0.5262092104356919,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,1,CWT-calibrated_HOS-iCWT,P,27,0.5038193236981561,0.5038193236981561,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,1,CWT-calibrated_HOS-iCWT,P,29,0.4839937133118752,0.4839937133118752,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,1,CWT-calibrated_HOS-iCWT,P,31,0.46647585110258094,0.46647585110258094,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,1,CWT-calibrated_HOS-iCWT,P,33,0.4505082420151894,0.4505082420151894,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,1,CWT-calibrated_HOS-iCWT,P,35,0.43612866206388606,0.43612866206388606,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,1,CWT-calibrated_HOS-iCWT,P,37,0.4237406461556186,0.4237406461556186,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,1,CWT-calibrated_HOS-iCWT,P,39,0.41249449001568367,0.41249449001568367,297,303,7,0.007,38,0.38,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,2,CWT-calibrated_HOS-iCWT,P,3,0.7507968192331074,0.7507968192331074,297,303,7,0.007,42,0.42,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,2,CWT-calibrated_HOS-iCWT,P,5,0.8840389945842314,0.8840389945842314,297,303,7,0.007,42,0.42,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,2,CWT-calibrated_HOS-iCWT,P,7,0.9751066000885523,0.9751066000885523,297,303,7,0.007,42,0.42,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,2,CWT-calibrated_HOS-iCWT,P,9,0.8914712090292485,0.8914712090292485,297,303,7,0.007,42,0.42,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,2,CWT-calibrated_HOS-iCWT,P,11,0.8143212229522331,0.8143212229522331,297,303,7,0.007,42,0.42,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,2,CWT-calibrated_HOS-iCWT,P,13,0.7474477732253892,0.7474477732253892,297,303,7,0.007,42,0.42,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,2,CWT-calibrated_HOS-iCWT,P,15,0.6923009789667024,0.6923009789667024,297,303,7,0.007,42,0.42,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,2,CWT-calibrated_HOS-iCWT,P,17,0.6448872911635904,0.6448872911635904,297,303,7,0.007,42,0.42,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,2,CWT-calibrated_HOS-iCWT,P,19,0.6064006389707586,0.6064006389707586,297,303,7,0.007,42,0.42,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,2,CWT-calibrated_HOS-iCWT,P,21,0.5743814245872386,0.5743814245872386,297,303,7,0.007,42,0.42,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,2,CWT-calibrated_HOS-iCWT,P,23,0.5487727196404896,0.5487727196404896,297,303,7,0.007,42,0.42,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,2,CWT-calibrated_HOS-iCWT,P,25,0.5264304139073411,0.5264304139073411,297,303,7,0.007,42,0.42,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,2,CWT-calibrated_HOS-iCWT,P,27,0.5064679100990606,0.5064679100990606,297,303,7,0.007,42,0.42,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,2,CWT-calibrated_HOS-iCWT,P,29,0.4888669005460157,0.4888669005460157,297,303,7,0.007,42,0.42,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,2,CWT-calibrated_HOS-iCWT,P,31,0.4731470368948292,0.4731470368948292,297,303,7,0.007,42,0.42,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,2,CWT-calibrated_HOS-iCWT,P,33,0.45818390109009804,0.45818390109009804,297,303,7,0.007,42,0.42,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,2,CWT-calibrated_HOS-iCWT,P,35,0.444208952162321,0.444208952162321,297,303,7,0.007,42,0.42,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,2,CWT-calibrated_HOS-iCWT,P,37,0.4297833359706759,0.4297833359706759,297,303,7,0.007,42,0.42,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,2,CWT-calibrated_HOS-iCWT,P,39,0.41642818731350195,0.41642818731350195,297,303,7,0.007,42,0.42,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,3,CWT-calibrated_HOS-iCWT,P,3,0.7520205191593298,0.7520205191593298,297,303,7,0.007,45,0.45,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,3,CWT-calibrated_HOS-iCWT,P,5,0.8850464475398833,0.8850464475398833,297,303,7,0.007,45,0.45,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,3,CWT-calibrated_HOS-iCWT,P,7,0.9736429647187882,0.9736429647187882,297,303,7,0.007,45,0.45,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,3,CWT-calibrated_HOS-iCWT,P,9,0.8899758893498771,0.8899758893498771,297,303,7,0.007,45,0.45,297,AIC_prepeak_clean,300
ricker,WGN,330,-5.0,3,CWT-calibrated_HOS-iCWT,P,11,0.8113502237426544,0.8113502237426544,297,303,7,0.007,45,0.45,297,AIC_prepeak_clean,300
